,bathrooms,bedrooms,carspaces,postcode,train_distance,train_count,hospital_count,shopping_mall_distance,shopping_mall_count,bench,cafe,childcare,fast_food,kindergarten,parking,restaurant,place_of_worship,university,garden,park,playground,pitch,offence count,incidents recorded,bus_distance,bus_count,school_count,school_distance,tram_distance,tram_count,rent,Median_age,median,population,has_bond,count,distance_to_melbourne
10,2.0,3.0,1.0,3205,2.8518888888888885,0,0,1.4273611111111115,0,11.0,41.0,4.0,17.0,3.0,30.0,40.0,6.0,0.0,8.0,16.0,10.0,5.0,22895,17201,0.4559444444444442,10,3,979.7554999999926,0.20183333333333342,24,6.752822456336924,39,69810.2975181224,3730,1,1564,3838.6624999999995
11,2.0,3.0,2.0,3205,2.5934999999999997,0,0,1.457741379310345,0,11.0,41.0,4.0,17.0,3.0,30.0,40.0,6.0,0.0,8.0,16.0,10.0,5.0,22895,17201,0.6074137931034483,10,3,1216.7267931034394,0.1910344827586207,24,6.760929784649762,39,69810.2975181224,6528,0,1564,3199.191379310345
12,1.0,3.0,1.0,3206,2.836035714285714,0,0,2.2177857142857147,0,146.0,149.0,6.0,61.0,9.0,289.0,176.0,25.0,2.0,171.0,123.0,55.0,141.0,8225,7017,0.23607142857142852,9,4,2520.917607142837,0.15357142857142853,21,6.65999601825662,37,55477.26664135091,15937,0,1341,5070.982142857143
13,1.0,3.0,1.0,3205,2.5334736842105263,0,0,1.639473684210526,0,11.0,41.0,4.0,17.0,3.0,30.0,40.0,6.0,0.0,8.0,16.0,10.0,5.0,22895,17201,0.6774210526315789,10,3,3715.5062631578635,0.16973684210526316,24,6.56613498460963,39,69810.2975181224,11759,0,1564,3235.6315789473683
14,2.0,4.0,1.0,3205,2.79825,0,0,1.52925,0,11.0,41.0,4.0,17.0,3.0,30.0,40.0,6.0,0.0,8.0,16.0,10.0,5.0,22895,17201,0.49599999999999994,10,3,17648.98024999985,0.17450000000000002,24,6.979628292582011,39,69810.2975181224,11759,0,1564,3447.275
15,1.0,2.0,0.0,3206,3.0363728323699415,0,0,2.290687861271677,0,146.0,149.0,6.0,61.0,9.0,289.0,176.0,25.0,2.0,171.0,123.0,55.0,141.0,8225,7017,0.23910115606936402,9,4,204.3989624277449,0.16406069364161843,21,6.432555975289167,37,55477.26664135091,15937,0,1341,4845.932369942191
16,1.0,1.0,1.0,3004,1.2860995670995676,0,3,1.4901796536796528,0,86.0,50.0,0.0,10.0,1.0,128.0,86.0,6.0,8.0,46.0,28.0,6.0,11.0,51905,25831,0.5318030303030304,3,4,153.5050324675309,0.13715800865800865,6,6.169579596164398,31,29456.707191672627,6565,0,1426,5318.599783549785
17,1.0,1.0,2.0,3205,2.4262499999999996,0,0,1.80875,0,11.0,41.0,4.0,17.0,3.0,30.0,40.0,6.0,0.0,8.0,16.0,10.0,5.0,22895,17201,0.7807499999999999,10,3,17729.97974999982,0.342,24,6.119171441330252,38,68466.04220312608,11860,1,1564,3734.825
18,2.0,3.0,2.0,3004,1.3214545454545457,0,3,1.4619848484848483,0,86.0,50.0,0.0,10.0,1.0,128.0,86.0,6.0,8.0,46.0,28.0,6.0,11.0,51905,25831,0.5782727272727274,3,4,1075.107484848473,0.11990909090909094,6,7.001661489570547,31,29456.707191672627,17368,0,1426,4980.042424242425
19,2.0,2.0,0.0,3206,2.9878947368421036,0,0,2.208684210526315,0,146.0,149.0,6.0,61.0,9.0,289.0,176.0,25.0,2.0,171.0,123.0,55.0,141.0,8225,7017,0.2093421052631579,9,4,1867.6502894736639,0.16055263157894736,21,6.695848254250184,37,55477.26664135091,15937,1,1341,4829.818421052631
20,1.0,1.0,2.0,3004,1.7550000000000001,0,3,1.4835,0,86.0,50.0,0.0,10.0,1.0,128.0,86.0,6.0,8.0,46.0,28.0,6.0,11.0,51905,25831,0.47675,3,4,17743.2182499998,0.1,6,6.616887363663885,31,29318.69971763033,16538,0,1426,3199.2250000000004
21,2.0,3.0,0.0,3206,3.017906249999999,0,0,2.2391796875000005,0,146.0,149.0,6.0,61.0,9.0,289.0,176.0,25.0,2.0,171.0,123.0,55.0,141.0,8225,7017,0.24971093749999998,9,4,554.8575234374935,0.17191406250000002,21,7.033262784277892,37,55477.26664135091,13917,1,1341,4868.534374999999
22,1.0,3.0,2.0,3205,2.9869999999999997,0,0,1.40275,0,11.0,41.0,4.0,17.0,3.0,30.0,40.0,6.0,0.0,8.0,16.0,10.0,5.0,22895,17201,0.41300000000000003,10,3,17755.663499999788,0.138,24,6.556782267459877,38,68466.04220312608,11860,0,1564,3535.2750000000005
23,1.0,2.0,2.0,3205,2.803599999999999,0,0,1.3256,0,11.0,41.0,4.0,17.0,3.0,30.0,40.0,6.0,0.0,8.0,16.0,10.0,5.0,22895,17201,0.42166666666666663,10,3,4735.310533333276,0.2063333333333333,24,6.404887197960572,39,69810.2975181224,11759,0,1564,3293.686666666667
24,3.0,4.0,2.0,3205,3.35,0,0,1.135,0,11.0,41.0,4.0,17.0,3.0,30.0,40.0,6.0,0.0,8.0,16.0,10.0,5.0,22895,17201,0.165,10,3,35515.08599999957,0.31,24,7.090076835776092,38,68466.04220312608,11860,0,1564,4232.8
25,3.0,3.0,2.0,3205,2.732888888888889,0,0,1.4273333333333336,0,11.0,41.0,4.0,17.0,3.0,30.0,40.0,6.0,0.0,8.0,16.0,10.0,5.0,22895,17201,0.4488888888888888,10,3,7892.612444444346,0.1305555555555556,24,7.07171058788818,38,68466.04220312608,11860,0,1564,3197.4555555555553
26,1.0,1.0,0.0,3006,2.1686056338028097,0,0,0.8549615877080657,1,24.0,25.0,2.0,9.0,3.0,93.0,36.0,4.0,3.0,33.0,30.0,6.0,19.0,35302,26069,0.17655441741357306,11,2,91.50225864276646,0.14046606914212503,21,6.054745828260404,33,54008.50882224668,6528,0,2823,2131.668117797686
27,1.0,1.0,1.0,3000,1.5945151515151506,0,4,0.33565993265993394,26,31.0,20.0,0.0,8.0,1.0,56.0,13.0,4.0,0.0,3.0,15.0,4.0,6.0,161725,125561,0.6313383838383849,19,4,121.02758417508507,0.10847138047138022,23,6.193169010327391,31,29456.707191672627,18208,1,9314,1790.3213804713785
28,1.0,1.0,1.0,3006,2.044274472168904,0,0,0.754857965451054,1,24.0,25.0,2.0,9.0,3.0,93.0,36.0,4.0,3.0,33.0,30.0,6.0,19.0,35302,26069,0.19989635316698695,11,2,138.6295201535535,0.1454261036468332,21,6.385945824740816,33,54008.50882224668,6528,0,2823,2064.8483685220685
29,2.0,3.0,0.0,3006,2.0360909090909094,0,0,0.6574545454545456,1,24.0,25.0,2.0,9.0,3.0,93.0,36.0,4.0,3.0,33.0,30.0,6.0,19.0,35302,26069,0.1467272727272727,11,2,6566.635636363764,0.2032727272727273,21,6.973889002103006,33,54008.50882224668,6528,0,2823,1805.6454545454544
30,3.0,3.0,4.0,3205,2.261,0,0,1.9319999999999997,0,11.0,41.0,4.0,17.0,3.0,30.0,40.0,6.0,0.0,8.0,16.0,10.0,5.0,22895,17201,0.941,10,3,24077.790000000474,0.329,24,7.48296183455664,38,68466.04220312608,11860,0,1564,3742.3000000000006
31,1.0,4.0,0.0,3205,3.24125,0,0,1.235125,0,11.0,41.0,4.0,17.0,3.0,30.0,40.0,6.0,0.0,8.0,16.0,10.0,5.0,22895,17201,0.16249999999999998,10,3,9029.729500000178,0.34412499999999996,24,6.664840662700974,39,69810.2975181224,11759,0,1564,3585.8125
32,1.0,1.0,0.0,3004,1.3200495867768591,0,3,1.33592561983471,0,86.0,50.0,0.0,10.0,1.0,128.0,86.0,6.0,8.0,46.0,28.0,6.0,11.0,51905,25831,0.6360247933884298,3,4,597.6925123967044,0.11871900826446277,6,5.850557830134535,31,29456.707191672627,18208,0,1426,4705.948760330577
33,1.0,1.0,0.0,3000,1.684327266710784,0,4,0.2784510258107209,26,31.0,20.0,0.0,8.0,1.0,56.0,13.0,4.0,0.0,3.0,15.0,4.0,6.0,161725,125561,0.3777068166776981,19,4,24.45839013898151,0.10706651224354782,23,5.889100012542709,31,29456.707191672627,18208,1,9314,1536.0859695565907
34,1.0,2.0,1.0,3004,1.2160161943319843,0,3,1.4421336032388645,0,86.0,50.0,0.0,10.0,1.0,128.0,86.0,6.0,8.0,46.0,28.0,6.0,11.0,51905,25831,0.5724615384615382,3,4,299.7772145749067,0.14666801619433206,6,6.1527946659532935,31,29456.707191672627,18208,0,1426,5548.657489878544
35,2.0,2.0,2.0,3004,1.3854468085106386,0,3,1.4699148936170217,0,86.0,50.0,0.0,10.0,1.0,128.0,86.0,6.0,8.0,46.0,28.0,6.0,11.0,51905,25831,0.4516063829787236,3,4,788.1696808510824,0.1492978723404256,6,6.808373059737792,31,29456.707191672627,6565,0,1426,4357.658510638299
36,3.0,3.0,2.0,3004,1.3845714285714286,0,3,1.4587142857142854,0,86.0,50.0,0.0,10.0,1.0,128.0,86.0,6.0,8.0,46.0,28.0,6.0,11.0,51905,25831,0.4252857142857143,3,4,10584.49214285739,0.066,6,7.215018018361613,31,29456.707191672627,6565,0,1426,4348.557142857143
37,3.0,3.0,3.0,3004,1.8452000000000002,0,3,1.5812,0,86.0,50.0,0.0,10.0,1.0,128.0,86.0,6.0,8.0,46.0,28.0,6.0,11.0,51905,25831,0.3858,3,4,14818.723000000344,0.0944,6,7.760031649356624,31,29318.69971763033,16023,0,1426,3206.48
38,4.0,4.0,6.0,3004,1.859,0,3,1.467,0,86.0,50.0,0.0,10.0,1.0,128.0,86.0,6.0,8.0,46.0,28.0,6.0,11.0,51905,25831,0.318,3,4,74094.15500000172,0.063,6,8.00469951054955,30,29442.15471111589,12753,0,1426,3218.1
39,1.0,2.0,2.0,3004,1.0633181818181816,0,3,1.2831818181818184,0,86.0,50.0,0.0,10.0,1.0,128.0,86.0,6.0,8.0,46.0,28.0,6.0,11.0,51905,25831,0.5119090909090909,3,4,3368.353272727349,0.1457272727272727,6,6.380270231287806,31,29456.707191672627,6565,0,1426,5192.981818181818
40,2.0,2.0,1.0,3004,1.2043486590038321,0,3,1.4633984674329514,0,86.0,50.0,0.0,10.0,1.0,128.0,86.0,6.0,8.0,46.0,28.0,6.0,11.0,51905,25831,0.5850574712643677,3,4,284.4210804597751,0.15224137931034482,6,6.3592769338542965,31,29456.707191672627,6565,0,1426,5197.756321839085
41,2.0,4.0,4.0,3207,3.6698888888888894,0,0,2.2652222222222225,0,45.0,32.0,1.0,20.0,1.0,118.0,16.0,3.0,0.0,35.0,36.0,16.0,40.0,19587,15020,0.19344444444444445,69,2,8248.848000000145,0.5023333333333333,3,7.187778886050986,45,83653.70434120757,16164,1,2179,5250.888888888889
42,2.0,2.0,1.0,3207,3.813097643097645,0,0,2.1229461279461264,0,45.0,32.0,1.0,20.0,1.0,118.0,16.0,3.0,0.0,35.0,36.0,16.0,40.0,19587,15020,0.17469360269360257,69,2,250.62539057239522,0.5619898989898993,3,6.529365223678549,45,83653.70434120757,3730,0,2179,5112.110101010102
43,1.0,2.0,1.0,3207,3.7128774038461527,0,0,1.9743533653846141,0,45.0,32.0,1.0,20.0,1.0,118.0,16.0,3.0,0.0,35.0,36.0,16.0,40.0,19587,15020,0.15892307692307692,69,2,179.56756971154286,0.5360769230769236,3,6.326540950857352,45,83653.70434120757,3730,0,2179,4874.602403846149
44,2.0,3.0,2.0,3207,3.6848292682926815,0,0,2.1734085365853675,0,45.0,32.0,1.0,20.0,1.0,118.0,16.0,3.0,0.0,35.0,36.0,16.0,40.0,19587,15020,0.1989024390243903,69,2,456.1750975609858,0.5725304878048781,3,6.917394054857616,45,83653.70434120757,3730,0,2179,5191.489024390244
45,1.0,2.0,0.0,3207,3.2925148514851497,0,0,1.4154356435643562,0,45.0,32.0,1.0,20.0,1.0,118.0,16.0,3.0,0.0,35.0,36.0,16.0,40.0,19587,15020,0.14698514851485145,69,2,370.78682178218656,0.37077227722772277,3,6.328989084585003,45,83653.70434120757,16164,0,2179,4305.402970297032
46,3.0,4.0,1.0,3207,3.282,0,0,1.8386,0,45.0,32.0,1.0,20.0,1.0,118.0,16.0,3.0,0.0,35.0,36.0,16.0,40.0,19587,15020,0.1254,69,2,14980.245200000334,0.4828,3,7.122982965545248,45,83653.70434120757,16164,0,2179,4672.36
47,1.0,3.0,0.0,3207,3.4214090909090906,0,0,1.5865303030303028,0,45.0,32.0,1.0,20.0,1.0,118.0,16.0,3.0,0.0,35.0,36.0,16.0,40.0,19587,15020,0.14287878787878788,69,2,1135.2529545454797,0.4621666666666666,3,6.4880822200301935,45,83653.70434120757,16164,1,2179,4439.421212121211
48,1.0,1.0,1.0,3207,3.8311554252199405,0,0,2.0287683284457465,0,45.0,32.0,1.0,20.0,1.0,118.0,16.0,3.0,0.0,35.0,36.0,16.0,40.0,19587,15020,0.17266568914956046,69,2,220.3538211143751,0.5613460410557191,3,6.122074997281761,45,83653.70434120757,3730,0,2179,4976.334017595304
49,2.0,2.0,2.0,3207,3.827547826086954,0,0,2.0550260869565227,0,45.0,32.0,1.0,20.0,1.0,118.0,16.0,3.0,0.0,35.0,36.0,16.0,40.0,19587,15020,0.17302608695652172,69,2,654.0279652174082,0.5373391304347827,3,6.653301563335512,45,83653.70434120757,16164,0,2179,5005.974782608695
50,1.0,1.0,2.0,3207,3.949,0,0,2.0698333333333334,0,45.0,32.0,1.0,20.0,1.0,118.0,16.0,3.0,0.0,35.0,36.0,16.0,40.0,19587,15020,0.14833333333333334,69,2,12536.266500000325,0.4821666666666667,3,5.9889900508382645,45,83653.70434120757,16164,0,2179,4933.183333333333
51,1.0,2.0,2.0,3207,3.7975438596491227,0,0,1.8889649122807024,0,45.0,32.0,1.0,20.0,1.0,118.0,16.0,3.0,0.0,35.0,36.0,16.0,40.0,19587,15020,0.15671929824561406,69,2,1320.1947719298605,0.4954912280701753,3,6.425455850365699,45,83653.70434120757,16164,0,2179,4866.145614035087
52,2.0,3.0,1.0,3207,3.3788627450980386,0,0,1.8977254901960792,0,45.0,32.0,1.0,20.0,1.0,118.0,16.0,3.0,0.0,35.0,36.0,16.0,40.0,19587,15020,0.17319607843137264,69,2,738.37837254904,0.5397843137254902,3,6.757688180577477,45,83653.70434120757,3730,0,2179,4889.950980392156
53,2.0,4.0,2.0,3207,3.5603888888888893,0,0,2.4122222222222223,0,45.0,32.0,1.0,20.0,1.0,118.0,16.0,3.0,0.0,35.0,36.0,16.0,40.0,19587,15020,0.19694444444444448,69,2,4184.832277777893,0.6387777777777777,3,7.222121290714513,45,83653.70434120757,3730,0,2179,5466.461111111111
54,2.0,3.0,0.0,3207,3.4358653846153833,0,0,1.5316538461538465,0,45.0,32.0,1.0,20.0,1.0,118.0,16.0,3.0,0.0,35.0,36.0,16.0,40.0,19587,15020,0.15625,69,2,1448.9628076923482,0.4389615384615383,3,6.82516405068318,45,83653.70434120757,16164,1,2179,4350.196153846153
55,2.0,2.0,0.0,3207,3.466347826086957,0,0,1.588,0,45.0,32.0,1.0,20.0,1.0,118.0,16.0,3.0,0.0,35.0,36.0,16.0,40.0,19587,15020,0.12586956521739132,69,2,3276.4282173913957,0.4937391304347827,3,6.661878460068102,45,83653.70434120757,16164,0,2179,4367.178260869566
56,1.0,0.0,0.0,3207,3.546,0,0,1.518,0,45.0,32.0,1.0,20.0,1.0,118.0,16.0,3.0,0.0,35.0,36.0,16.0,40.0,19587,15020,0.136,69,2,75358.1030000021,0.551,3,5.560681631015528,44,78310.79022358163,17297,0,2179,4328.6
57,1.0,3.0,1.0,3207,3.3251627906976746,0,0,1.7513255813953492,0,45.0,32.0,1.0,20.0,1.0,118.0,16.0,3.0,0.0,35.0,36.0,16.0,40.0,19587,15020,0.10839534883720932,69,2,1753.0455813953984,0.5408139534883718,3,6.577129545019521,45,83653.70434120757,16164,1,2179,4599.174418604651
58,2.0,4.0,1.0,3207,3.0885,0,0,1.3123749999999998,0,45.0,32.0,1.0,20.0,1.0,118.0,16.0,3.0,0.0,35.0,36.0,16.0,40.0,19587,15020,0.17625000000000002,69,2,9423.223125000264,0.44899999999999995,3,6.986294105858581,44,81839.30900045298,16373,0,2179,4109.3
59,3.0,4.0,4.0,3207,3.7535,0,0,2.0985,0,45.0,32.0,1.0,20.0,1.0,118.0,16.0,3.0,0.0,35.0,36.0,16.0,40.0,19587,15020,0.2245,69,2,37693.35800000106,0.40449999999999997,3,7.526942394503772,45,83653.70434120757,16164,0,2179,5164.9
60,1.0,1.0,0.0,3207,3.360983870967743,0,0,2.0423225806451617,0,45.0,32.0,1.0,20.0,1.0,118.0,16.0,3.0,0.0,35.0,36.0,16.0,40.0,19587,15020,0.17920967741935484,69,2,1216.6154677419693,0.7365806451612904,3,5.991886114453376,45,83653.70434120757,3730,0,2179,4989.109677419355
61,1.0,3.0,2.0,3207,3.3943333333333325,0,0,2.11262962962963,0,45.0,32.0,1.0,20.0,1.0,118.0,16.0,3.0,0.0,35.0,36.0,16.0,40.0,19587,15020,0.10559259259259259,69,2,2794.343333333411,0.6316666666666665,3,6.562457689498415,45,83653.70434120757,16164,1,2179,5068.11111111111
62,3.0,3.0,2.0,3207,3.0404153846153865,0,0,1.2445538461538455,0,45.0,32.0,1.0,20.0,1.0,118.0,16.0,3.0,0.0,35.0,36.0,16.0,40.0,19587,15020,0.19164615384615388,69,2,1161.4366615384938,0.3919230769230768,3,6.930117095452407,45,83653.70434120757,3730,0,2179,4172.453846153847
63,3.0,4.0,2.0,3207,2.910172413793103,0,0,1.2361724137931038,0,45.0,32.0,1.0,20.0,1.0,118.0,16.0,3.0,0.0,35.0,36.0,16.0,40.0,19587,15020,0.1774137931034483,69,2,2603.975448275935,0.47899999999999987,3,6.944824703166449,45,83653.70434120757,3730,1,2179,4064.448275862068
64,4.0,5.0,2.0,3207,3.78,0,0,1.789,0,45.0,32.0,1.0,20.0,1.0,118.0,16.0,3.0,0.0,35.0,36.0,16.0,40.0,19587,15020,0.133,69,2,75515.6840000021,0.61,3,7.696212639346407,44,78310.79022358163,17297,0,2179,4655.7
65,1.0,3.0,4.0,3207,3.301,0,0,2.699,0,45.0,32.0,1.0,20.0,1.0,118.0,16.0,3.0,0.0,35.0,36.0,16.0,40.0,19587,15020,0.059,69,2,37758.82300000105,0.998,3,6.606558870336396,44,81839.30900045298,16373,1,2179,5675.4
66,2.0,3.0,3.0,3207,3.332,0,0,1.238,0,45.0,32.0,1.0,20.0,1.0,118.0,16.0,3.0,0.0,35.0,36.0,16.0,40.0,19587,15020,0.139,69,2,37759.23200000105,0.41,3,6.620073206530356,44,81839.30900045298,16373,1,2179,4129.2
67,2.0,4.0,0.0,3207,3.344909090909091,0,0,1.5015454545454545,0,45.0,32.0,1.0,20.0,1.0,118.0,16.0,3.0,0.0,35.0,36.0,16.0,40.0,19587,15020,0.15663636363636366,69,2,6865.674000000194,0.38799999999999996,3,7.017191033108455,45,83653.70434120757,16164,0,2179,4295.29090909091
68,1.0,4.0,2.0,3207,3.3205,0,0,1.662,0,45.0,32.0,1.0,20.0,1.0,118.0,16.0,3.0,0.0,35.0,36.0,16.0,40.0,19587,15020,0.10750000000000001,69,2,37761.63600000107,0.40800000000000003,3,6.737916595197056,45,83653.70434120757,16164,1,2179,4394.0
69,1.0,4.0,1.0,3207,3.4445000000000006,0,0,1.90875,0,45.0,32.0,1.0,20.0,1.0,118.0,16.0,3.0,0.0,35.0,36.0,16.0,40.0,19587,15020,0.1185,69,2,18881.31225000053,0.477,3,6.718566145605134,45,83653.70434120757,16164,1,2179,5979.225
70,1.0,2.0,1.0,3206,3.120561151079139,0,0,2.2057194244604306,0,146.0,149.0,6.0,61.0,9.0,289.0,176.0,25.0,2.0,171.0,123.0,55.0,141.0,8225,7017,0.24546762589928045,9,4,543.7188705036126,0.17111510791366907,21,6.400708771509223,37,55477.26664135091,15937,0,1341,4931.602877697842
71,1.0,1.0,1.0,3206,2.8415221238938058,0,0,2.318814159292036,0,146.0,149.0,6.0,61.0,9.0,289.0,176.0,25.0,2.0,171.0,123.0,55.0,141.0,8225,7017,0.27827433628318565,9,4,669.3242566371872,0.177132743362832,21,5.932433044751835,45,69465.13846645811,15937,0,1341,5126.276106194686
72,1.0,3.0,0.0,3206,2.933964601769913,0,0,2.3539557522123893,0,146.0,149.0,6.0,61.0,9.0,289.0,176.0,25.0,2.0,171.0,123.0,55.0,141.0,8225,7017,0.21483185840707955,9,4,669.7122654867437,0.21145132743362832,21,6.654948579788214,37,55477.26664135091,15937,1,1341,4954.091150442478
73,1.0,0.0,0.0,3206,3.6927777777777777,0,0,2.4396666666666667,0,146.0,149.0,6.0,61.0,9.0,289.0,176.0,25.0,2.0,171.0,123.0,55.0,141.0,8225,7017,0.4833333333333333,9,4,8408.868333333558,0.07277777777777777,21,5.666007450392182,45,69465.13846645811,15937,0,1341,5285.144444444444
74,1.0,4.0,1.0,3206,2.7049999999999996,0,0,2.261833333333333,0,146.0,149.0,6.0,61.0,9.0,289.0,176.0,25.0,2.0,171.0,123.0,55.0,141.0,8225,7017,0.25133333333333335,9,4,12613.93683333367,0.23283333333333336,21,6.628845642636146,37,55477.26664135091,16023,1,1341,5182.983333333333
75,2.0,4.0,0.0,3206,3.135700000000001,0,0,2.2682499999999997,0,146.0,149.0,6.0,61.0,9.0,289.0,176.0,25.0,2.0,171.0,123.0,55.0,141.0,8225,7017,0.20715,9,4,3784.4263500001007,0.14709999999999995,21,7.121763924301076,45,69465.13846645811,15937,1,1341,4636.594999999999
76,1.0,0.0,1.0,3206,3.699,0,0,2.4416666666666664,0,146.0,149.0,6.0,61.0,9.0,289.0,176.0,25.0,2.0,171.0,123.0,55.0,141.0,8225,7017,0.488,9,4,25229.768000000677,0.079,21,5.645774889996448,44,68887.55237291064,16023,0,1341,5302.7
77,1.0,3.0,2.0,3206,2.7305000000000006,0,0,2.2591666666666668,0,146.0,149.0,6.0,61.0,9.0,289.0,176.0,25.0,2.0,171.0,123.0,55.0,141.0,8225,7017,0.3563333333333334,9,4,12615.429333333668,0.10633333333333332,21,6.736502480283439,37,55477.26664135091,16023,0,1341,4830.45
78,2.0,4.0,1.0,3206,3.00016,0,0,2.1532400000000003,0,146.0,149.0,6.0,61.0,9.0,289.0,176.0,25.0,2.0,171.0,123.0,55.0,141.0,8225,7017,0.30728,9,4,3028.0987200000804,0.16128,21,7.128215287795601,45,69465.13846645811,15937,1,1341,4613.78
79,2.0,3.0,2.0,3206,2.9295,0,0,2.2931923076923075,0,146.0,149.0,6.0,61.0,9.0,289.0,176.0,25.0,2.0,171.0,123.0,55.0,141.0,8225,7017,0.3038076923076923,9,4,2912.127115384694,0.15146153846153843,21,7.197071146418632,37,55477.26664135091,15937,0,1341,5073.623076923077
80,2.0,3.0,1.0,3206,3.182760416666668,0,0,2.1396666666666655,0,146.0,149.0,6.0,61.0,9.0,289.0,176.0,25.0,2.0,171.0,123.0,55.0,141.0,8225,7017,0.24052083333333343,9,4,789.0020729166878,0.16290625,21,7.008598057701693,45,69465.13846645811,15937,1,1341,4797.755208333334
81,1.0,2.0,2.0,3206,3.2933333333333334,0,0,2.415777777777778,0,146.0,149.0,6.0,61.0,9.0,289.0,176.0,25.0,2.0,171.0,123.0,55.0,141.0,8225,7017,0.2597777777777778,9,4,8416.363222222446,0.2001111111111111,21,6.267207259297069,45,69465.13846645811,15937,1,1341,4915.944444444444
82,2.0,3.0,1.0,3004,1.327457142857143,0,3,1.5856857142857146,0,86.0,50.0,0.0,10.0,1.0,128.0,86.0,6.0,8.0,46.0,28.0,6.0,11.0,51905,25831,0.6487714285714284,3,4,2164.7092000000553,0.1342,6,6.523457276310624,31,29456.707191672627,17368,1,1426,4645.897142857143
83,2.0,4.0,2.0,3206,3.0136923076923074,0,0,2.056230769230769,0,146.0,149.0,6.0,61.0,9.0,289.0,176.0,25.0,2.0,171.0,123.0,55.0,141.0,8225,7017,0.25946153846153847,9,4,5828.55353846169,0.18584615384615388,21,7.482181257440685,45,69465.13846645811,11759,0,1341,4907.392307692307
84,2.0,2.0,1.0,3206,2.913588235294118,0,0,2.488970588235294,0,146.0,149.0,6.0,61.0,9.0,289.0,176.0,25.0,2.0,171.0,123.0,55.0,141.0,8225,7017,0.2971764705882353,9,4,2229.081294117705,0.18947058823529414,21,6.60498572859083,45,69465.13846645811,15937,1,1341,5308.082352941178
